date,demand_MW,temp_c,wind_ms,precip_mm,sunshine_h,global_rad,pressure_hpa,humidity_pct,cloudiness,nao,price_eur_kwh,gdp_mln_eur,population,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday
2020-10-10,11568.283645833333,8.7,2.9,9.9,4.6,657,1018.1,86,5.0,-0.65,0.10000000000000002,211506.60869565216,17474.760869565216,1852.258064516129,338.61290322580646,5,10,1,0
2020-10-11,10998.755,9.4,2.5,4.4,6.2,806,1019.7,87,5.0,-0.65,0.10000000000000002,211463.5652173913,17474.956521739132,1843.0645161290322,334.9032258064516,6,10,1,0
2020-10-12,12633.80625,9.4,1.9,0.0,4.4,727,1018.5,87,7.0,-0.65,0.10000000000000002,211420.52173913043,17475.152173913044,1833.8709677419356,331.19354838709677,0,10,0,0
2020-10-13,12621.913645833332,9.6,3.3,0.0,7.4,823,1013.3,84,7.0,-0.65,0.10000000000000002,211377.47826086957,17475.347826086956,1824.6774193548388,327.48387096774195,1,10,0,0
2020-10-14,12851.321562500001,9.2,3.7,0.0,2.1,606,1019.3,80,8.0,-0.65,0.10000000000000002,211334.4347826087,17475.543478260868,1815.483870967742,323.7741935483871,2,10,0,0
2020-10-15,12861.322083333333,9.4,3.2,0.0,1.1,525,1021.8,74,7.0,-0.65,0.10000000000000002,211291.39130434784,17475.739130434784,1806.2903225806451,320.06451612903226,3,10,0,0
2020-10-16,12642.832083333333,8.3,2.0,0.0,5.8,743,1023.3,81,7.0,-0.65,0.10000000000000002,211248.34782608695,17475.934782608696,1797.0967741935483,316.35483870967744,4,10,0,0
2020-10-17,11648.459375,7.1,0.9,0.0,2.8,535,1021.1,89,5.0,-0.65,0.10000000000000002,211205.30434782608,17476.130434782608,1787.9032258064517,312.64516129032256,5,10,1,0
2020-10-18,11187.647291666666,8.8,1.5,0.0,2.7,511,1021.6,90,7.0,-0.65,0.10000000000000002,211162.26086956522,17476.32608695652,1778.7096774193549,308.93548387096774,6,10,1,0
2020-10-19,12912.618958333333,9.4,2.0,0.2,0.8,390,1018.9,85,8.0,-0.65,0.10000000000000002,211119.21739130435,17476.521739130436,1769.516129032258,305.2258064516129,0,10,0,0
2020-10-20,13323.6703125,11.7,4.0,0.3,0.0,181,1007.3,83,8.0,-0.65,0.10000000000000002,211076.1739130435,17476.717391304348,1760.3225806451612,301.51612903225805,1,10,0,0
2020-10-21,13104.230833333333,15.4,5.8,8.6,1.1,300,1001.5,82,7.0,-0.65,0.10000000000000002,211033.13043478262,17476.91304347826,1751.1290322580644,297.80645161290323,2,10,0,0
2020-10-22,12718.502395833333,13.9,3.9,0.5,4.8,550,1009.9,82,4.0,-0.65,0.10000000000000002,210990.08695652173,17477.108695652172,1741.9354838709678,294.0967741935484,3,10,0,0
2020-10-23,12716.488854166666,12.0,2.9,0.0,2.8,490,1010.0,90,6.0,-0.65,0.10000000000000002,210947.04347826086,17477.304347826088,1732.741935483871,290.38709677419354,4,10,0,0
2020-10-24,11751.750833333334,13.9,5.4,0.2,0.6,352,1007.6,83,8.0,-0.65,0.10000000000000002,210904.0,17477.5,1723.5483870967741,286.6774193548387,5,10,1,0
2020-10-25,11531.640625,12.1,4.6,4.1,0.3,191,1000.3,85,8.0,-0.65,0.10000000000000002,210860.95652173914,17477.695652173912,1714.3548387096776,282.9677419354839,6,10,1,0
2020-10-26,12918.2103125,10.4,4.6,0.1,4.5,523,999.7,80,6.0,-0.65,0.10000000000000002,210817.91304347827,17477.891304347828,1705.1612903225807,279.258064516129,0,10,0,0
2020-10-27,13231.22875,10.1,5.4,1.8,0.9,286,1001.5,86,7.0,-0.65,0.10000000000000002,210774.86956521738,17478.08695652174,1695.967741935484,275.5483870967742,1,10,0,0
2020-10-28,13174.926145833333,10.0,4.5,11.6,1.5,353,1004.6,88,7.0,-0.65,0.10000000000000002,210731.8260869565,17478.282608695652,1686.774193548387,271.8387096774194,2,10,0,0
2020-10-29,13340.806875,10.7,4.3,7.6,2.4,351,1012.7,87,6.0,-0.65,0.10000000000000002,210688.78260869565,17478.478260869564,1677.5806451612902,268.1290322580645,3,10,0,0
2020-10-30,13321.338125,14.3,5.5,2.6,0.2,217,1017.6,91,8.0,-0.65,0.10000000000000002,210645.73913043478,17478.67391304348,1668.3870967741937,264.4193548387097,4,10,0,0
2020-10-31,11817.424895833334,13.5,4.5,2.7,1.7,369,1016.1,85,8.0,-0.65,0.10000000000000002,210602.69565217392,17478.869565217392,1659.1935483870968,260.7096774193549,5,10,1,0
2020-11-01,11690.948229166666,14.3,5.2,3.8,0.9,260,1008.0,86,8.0,2.54,0.10000000000000002,210559.65217391305,17479.065217391304,1650.0,257.0,6,11,1,0
2020-11-02,13274.504895833334,15.8,6.7,2.0,0.8,203,1007.4,81,6.0,2.54,0.10000000000000002,210516.60869565216,17479.260869565216,1655.5,252.7,0,11,0,0
2020-11-03,13010.67,9.2,4.7,0.6,5.2,582,1020.1,79,3.0,2.54,0.10000000000000002,210473.5652173913,17479.456521739132,1661.0,248.4,1,11,0,0
2020-11-04,13078.458125,6.7,2.0,0.0,8.0,681,1032.1,85,1.0,2.54,0.10000000000000002,210430.52173913043,17479.652173913044,1666.5,244.1,2,11,0,0
2020-11-05,13300.856145833333,6.4,1.3,0.0,4.6,514,1038.0,89,7.0,2.54,0.10000000000000002,210387.47826086957,17479.847826086956,1672.0,239.8,3,11,0,0
2020-11-06,13037.567604166667,8.4,2.5,0.0,6.5,597,1031.8,84,5.0,2.54,0.10000000000000002,210344.4347826087,17480.043478260868,1677.5,235.5,4,11,0,0
2020-11-07,11836.24,6.8,2.0,0.0,7.5,553,1023.2,85,1.0,2.54,0.10000000000000002,210301.39130434784,17480.239130434784,1683.0,231.2,5,11,1,0
2020-11-08,11513.042916666667,8.4,1.7,0.0,1.5,332,1021.7,90,7.0,2.54,0.10000000000000002,210258.34782608695,17480.434782608696,1688.5,226.9,6,11,1,0
2020-11-09,13128.151145833333,12.1,1.8,0.0,4.9,504,1022.7,90,7.0,2.54,0.10000000000000002,210215.30434782608,17480.630434782608,1694.0,222.6,0,11,0,0
2020-11-10,13369.673125000001,12.4,1.4,0.0,4.3,457,1024.8,93,8.0,2.54,0.10000000000000002,210172.26086956522,17480.82608695652,1699.5,218.3,1,11,0,0
2020-11-11,13570.987291666666,11.4,2.7,0.0,0.2,220,1022.3,93,8.0,2.54,0.10000000000000002,210129.21739130435,17481.021739130436,1705.0,214.0,2,11,0,0
2020-11-12,13505.082395833333,10.2,4.0,12.4,2.5,314,1015.7,86,5.0,2.54,0.10000000000000002,210086.1739130435,17481.217391304348,1710.5,209.7,3,11,0,0
2020-11-13,13607.291770833333,9.5,3.4,0.2,1.4,212,1015.1,92,7.0,2.54,0.10000000000000002,210043.13043478262,17481.41304347826,1716.0,205.4,4,11,0,0
2020-11-14,12277.089999999998,12.4,3.8,1.5,1.4,230,1012.8,86,8.0,2.54,0.10000000000000002,210000.08695652173,17481.608695652172,1721.5,201.1,5,11,1,0
2020-11-15,11843.628437500001,12.7,6.1,7.7,1.5,199,1002.3,78,6.0,2.54,0.10000000000000002,209957.04347826086,17481.804347826088,1727.0,196.8,6,11,1,0
2020-11-16,13619.813333333334,10.2,4.8,2.3,1.3,205,1012.2,85,8.0,2.54,0.10000000000000002,209914.0,17482.0,1732.5,192.5,0,11,0,0
2020-11-17,13708.011354166667,12.0,5.6,0.1,0.3,143,1021.8,87,8.0,2.54,0.10000000000000002,209870.95652173914,17482.195652173912,1738.0,188.2,1,11,0,0
2020-11-18,13224.939791666666,12.8,5.2,0.3,7.0,519,1018.7,75,5.0,2.54,0.10000000000000002,209827.91304347827,17482.391304347828,1743.5,183.9,2,11,0,0
2020-11-19,13762.560833333335,8.2,3.7,7.0,2.3,282,1022.4,81,6.0,2.54,0.10000000000000002,209784.86956521738,17482.58695652174,1749.0,179.60000000000002,3,11,0,0
2020-11-20,13804.812708333333,6.0,2.6,0.1,1.0,217,1033.1,75,6.0,2.54,0.10000000000000002,209741.8260869565,17482.782608695652,1754.5,175.3,4,11,0,0
2020-11-21,12716.638854166667,8.7,5.3,0.3,0.0,75,1026.7,87,8.0,2.54,0.10000000000000002,209698.78260869565,17482.978260869564,1760.0,171.0,5,11,1,0
2020-11-22,11983.778541666667,8.9,3.1,3.2,2.4,266,1024.7,86,6.0,2.54,0.10000000000000002,209655.73913043478,17483.17391304348,1765.5,166.7,6,11,1,0
2020-11-23,13556.803958333332,6.1,2.4,0.0,6.7,470,1027.1,81,4.0,2.54,0.10000000000000002,209612.69565217392,17483.369565217392,1771.0,162.4,0,11,0,0
2020-11-24,13893.099895833335,7.9,3.4,0.0,2.0,225,1020.8,89,8.0,2.54,0.10000000000000002,209569.65217391305,17483.565217391304,1776.5,158.10000000000002,1,11,0,0
2020-11-25,13761.462916666665,6.7,3.5,0.0,4.6,380,1016.1,86,8.0,2.54,0.10000000000000002,209526.60869565216,17483.760869565216,1782.0,153.8,2,11,0,0
2020-11-26,14257.831770833334,8.8,1.4,5.3,0.0,70,1020.2,96,8.0,2.54,0.10000000000000002,209483.5652173913,17483.956521739132,1787.5,149.5,3,11,0,0
2020-11-27,14163.972500000002,6.3,2.2,2.7,0.0,60,1019.7,96,7.0,2.54,0.10000000000000002,209440.52173913043,17484.152173913044,1793.0,145.2,4,11,0,0
2020-11-28,12814.948437500001,4.2,3.3,0.0,0.0,230,1021.5,95,8.0,2.54,0.10000000000000002,209397.47826086957,17484.347826086956,1798.5,140.9,5,11,1,0
2020-11-29,12438.3125,0.9,2.3,0.0,2.8,274,1026.8,92,4.0,2.54,0.10000000000000002,209354.4347826087,17484.543478260868,1804.0,136.60000000000002,6,11,1,0
2020-11-30,14619.552708333335,2.4,3.4,8.9,0.0,51,1020.5,96,7.0,2.54,0.10000000000000002,209311.39130434784,17484.739130434784,1809.5,132.3,0,11,0,0
2020-12-01,14136.165416666665,8.1,4.1,7.2,0.3,176,1016.8,87,8.0,-0.3,0.10000000000000002,209268.34782608695,17484.934782608696,1815.0,128.0,1,12,0,0
2020-12-02,14491.426041666666,5.8,1.9,0.0,0.0,55,1015.7,92,8.0,-0.3,0.10000000000000002,209225.30434782608,17485.130434782608,1814.8709677419354,130.19354838709677,2,12,0,0
2020-12-03,14622.418333333333,5.5,4.8,3.7,0.0,53,994.8,91,8.0,-0.3,0.10000000000000002,209182.26086956522,17485.32608695652,1814.741935483871,132.38709677419354,3,12,0,0
2020-12-04,14213.936770833332,5.0,5.7,1.2,1.0,171,983.8,78,5.0,-0.3,0.10000000000000002,209139.21739130435,17485.521739130436,1814.6129032258063,134.58064516129033,4,12,0,0
2020-12-05,12770.5153125,1.3,2.2,0.0,5.6,354,997.2,88,5.0,-0.3,0.10000000000000002,209096.1739130435,17485.717391304348,1814.483870967742,136.7741935483871,5,12,1,0
2020-12-06,12682.132916666667,1.8,1.7,0.0,0.0,140,1000.9,93,8.0,-0.3,0.10000000000000002,209053.13043478262,17485.91304347826,1814.3548387096773,138.96774193548387,6,12,1,0
2020-12-07,14458.255833333335,4.2,3.3,8.3,0.2,105,997.9,94,8.0,-0.3,0.10000000000000002,209010.08695652173,17486.108695652172,1814.225806451613,141.16129032258064,0,12,0,0
2020-12-08,14632.311041666668,1.8,1.1,0.0,0.3,159,1004.5,95,7.0,-0.3,0.10000000000000002,208967.04347826086,17486.304347826088,1814.0967741935483,143.3548387096774,1,12,0,0
2020-12-09,14808.8603125,0.8,3.0,0.0,0.0,95,1008.8,98,8.0,-0.3,0.10000000000000002,208924.0,17486.5,1813.967741935484,145.5483870967742,2,12,0,0
2020-12-10,14622.842708333332,0.6,3.0,0.0,3.1,249,1005.6,92,7.0,-0.3,0.10000000000000002,208880.95652173914,17486.695652173912,1813.8387096774193,147.74193548387098,3,12,0,0
2020-12-11,14676.0796875,2.6,4.6,1.3,0.0,94,992.8,91,8.0,-0.3,0.10000000000000002,208837.91304347827,17486.891304347828,1813.7096774193549,149.93548387096774,4,12,0,0
2020-12-12,13147.216041666667,6.5,2.0,1.2,0.0,79,997.1,98,8.0,-0.3,0.10000000000000002,208794.86956521738,17487.08695652174,1813.5806451612902,152.1290322580645,5,12,1,0
2020-12-13,12397.653020833333,6.9,3.4,1.3,0.2,193,1007.4,90,8.0,-0.3,0.10000000000000002,208751.8260869565,17487.282608695652,1813.4516129032259,154.32258064516128,6,12,1,0
2020-12-14,14192.263958333335,9.6,4.5,3.2,0.8,151,1005.1,89,8.0,-0.3,0.10000000000000002,208708.78260869565,17487.478260869564,1813.3225806451612,156.51612903225805,0,12,0,0
2020-12-15,14242.011562500002,8.7,3.0,0.6,0.4,78,1009.4,94,7.0,-0.3,0.10000000000000002,208665.73913043478,17487.67391304348,1813.1935483870968,158.70967741935485,1,12,0,0
2020-12-16,14022.386354166667,7.2,3.7,0.1,6.1,318,1014.0,93,8.0,-0.3,0.10000000000000002,208622.69565217392,17487.869565217392,1813.0645161290322,160.90322580645162,2,12,0,0
2020-12-17,14015.7290625,8.9,4.3,4.2,0.8,155,1016.7,89,7.0,-0.3,0.10000000000000002,208579.65217391305,17488.065217391304,1812.9354838709678,163.09677419354838,3,12,0,0
2020-12-18,13720.184479166666,7.9,4.7,0.0,5.3,305,1017.6,86,8.0,-0.3,0.10000000000000002,208536.60869565216,17488.260869565216,1812.8064516129032,165.29032258064515,4,12,0,0
2020-12-19,12639.860833333332,8.3,4.8,0.3,2.3,170,1012.0,88,6.0,-0.3,0.10000000000000002,208493.5652173913,17488.456521739132,1812.6774193548388,167.48387096774195,5,12,1,0
2020-12-20,12105.851979166668,8.6,4.3,0.0,1.8,179,1016.0,87,7.0,-0.3,0.10000000000000002,208450.52173913043,17488.652173913044,1812.5483870967741,169.67741935483872,6,12,1,0
2020-12-21,14001.183125000001,7.9,4.6,21.2,0.0,50,1011.9,94,8.0,-0.3,0.10000000000000002,208407.47826086957,17488.847826086956,1812.4193548387098,171.8709677419355,0,12,0,0
2020-12-22,13817.074062499998,10.6,3.9,5.6,0.0,103,1011.0,92,8.0,-0.3,0.10000000000000002,208364.4347826087,17489.043478260868,1812.2903225806451,174.06451612903226,1,12,0,0
2020-12-23,13827.599166666667,10.9,3.3,16.7,0.3,56,1007.5,95,8.0,-0.3,0.10000000000000002,208321.39130434784,17489.239130434784,1812.1612903225807,176.25806451612902,2,12,0,0
2020-12-24,13314.409583333334,5.4,3.7,3.6,0.7,152,1012.7,85,7.0,-0.3,0.10000000000000002,208278.34782608695,17489.434782608696,1812.032258064516,178.4516129032258,3,12,0,0
2020-12-25,11945.199791666666,3.2,2.3,0.0,6.0,339,1024.4,86,4.0,-0.3,0.10000000000000002,208235.30434782608,17489.630434782608,1811.9032258064517,180.64516129032256,4,12,0,1
2020-12-26,12102.6634375,4.5,5.6,1.2,0.3,120,1016.0,89,8.0,-0.3,0.10000000000000002,208192.26086956522,17489.82608695652,1811.774193548387,182.83870967741936,5,12,1,1
2020-12-27,12326.409270833334,5.0,8.1,13.0,0.0,46,981.1,90,8.0,-0.3,0.10000000000000002,208149.21739130435,17490.021739130436,1811.6451612903227,185.03225806451613,6,12,1,0
2020-12-28,13268.736979166666,3.6,2.6,5.0,2.7,249,977.3,91,8.0,-0.3,0.10000000000000002,208106.1739130435,17490.217391304348,1811.516129032258,187.2258064516129,0,12,0,0
2020-12-29,13483.373854166666,3.7,2.6,4.2,0.7,160,987.7,93,7.0,-0.3,0.10000000000000002,208063.13043478262,17490.41304347826,1811.3870967741937,189.41935483870967,1,12,0,0
2020-12-30,13331.236770833333,4.2,3.1,0.9,3.2,223,999.8,89,8.0,-0.3,0.10000000000000002,208020.08695652173,17490.608695652172,1811.258064516129,191.61290322580646,2,12,0,0
2020-12-31,12959.515625,2.1,1.2,2.9,0.3,95,1003.0,95,7.0,-0.3,0.10000000000000002,207977.04347826086,17490.804347826088,1811.1290322580646,193.80645161290323,3,12,0,0
2021-01-01,11758.568645833335,3.0,2.1,0.0,0.9,194,1008.4,92,7.0,-1.11,0.10908333333333332,207934.0,17491.0,1811.0,196.0,4,1,0,1
2021-01-02,12415.060104166667,3.6,1.8,0.3,0.0,107,1013.4,96,8.0,-1.11,0.10908333333333332,208140.8,17491.17777777778,1812.3870967741937,204.0,5,1,1,0
2021-01-03,12315.90875,3.3,3.5,0.1,0.0,84,1016.7,86,8.0,-1.11,0.10908333333333332,208347.6,17491.355555555554,1813.774193548387,212.0,6,1,1,0
2021-01-04,14314.423020833332,2.8,5.3,1.1,0.0,55,1017.8,87,8.0,-1.11,0.10908333333333332,208554.4,17491.533333333333,1815.1612903225807,220.0,0,1,0,0
2021-01-05,14520.195833333333,2.9,4.1,0.1,0.0,50,1018.0,89,8.0,-1.11,0.10908333333333332,208761.2,17491.71111111111,1816.5483870967741,228.0,1,1,0,0
2021-01-06,14510.212604166665,2.4,2.6,0.1,0.0,111,1016.7,86,8.0,-1.11,0.10908333333333332,208968.0,17491.88888888889,1817.9354838709678,236.0,2,1,0,0
2021-01-07,14513.269895833333,2.6,2.3,7.9,0.0,123,1012.4,94,8.0,-1.11,0.10908333333333332,209174.8,17492.066666666666,1819.3225806451612,244.0,3,1,0,0
2021-01-08,14276.74,1.1,1.3,0.4,2.7,270,1016.4,95,6.0,-1.11,0.10908333333333332,209381.6,17492.244444444445,1820.7096774193549,252.0,4,1,0,0
2021-01-09,12777.831041666666,-0.6,1.2,0.5,5.4,382,1023.9,93,2.0,-1.11,0.10908333333333332,209588.4,17492.422222222223,1822.0967741935483,260.0,5,1,1,0
2021-01-10,12379.869375,1.6,2.4,0.0,2.4,304,1023.5,89,7.0,-1.11,0.10908333333333332,209795.2,17492.6,1823.483870967742,268.0,6,1,1,0
2021-01-11,14410.152083333334,5.0,5.4,1.2,0.0,62,1015.1,89,8.0,-1.11,0.10908333333333332,210002.0,17492.777777777777,1824.8709677419354,276.0,0,1,0,0
2021-01-12,14117.836979166668,5.2,3.7,15.9,4.1,358,1009.5,85,5.0,-1.11,0.10908333333333332,210208.8,17492.955555555556,1826.258064516129,284.0,1,1,0,0
2021-01-13,14112.332708333333,4.3,3.3,0.8,4.2,332,1015.5,79,7.0,-1.11,0.10908333333333332,210415.6,17493.133333333335,1827.6451612903227,292.0,2,1,0,0
2021-01-14,14354.894791666666,1.2,3.3,0.0,1.5,254,1020.2,82,8.0,-1.11,0.10908333333333332,210622.4,17493.31111111111,1829.032258064516,300.0,3,1,0,0
2021-01-15,14561.3190625,1.2,1.6,0.0,0.0,82,1028.6,78,8.0,-1.11,0.10908333333333332,210829.2,17493.48888888889,1830.4193548387098,308.0,4,1,0,0
2021-01-16,13244.986354166665,0.8,3.5,2.9,0.0,123,1022.3,83,8.0,-1.11,0.10908333333333332,211036.0,17493.666666666668,1831.8064516129032,316.0,5,1,1,0
2021-01-17,12458.402604166666,3.4,2.2,2.2,2.1,316,1018.7,93,7.0,-1.11,0.10908333333333332,211242.8,17493.844444444443,1833.1935483870968,324.0,6,1,1,0
2021-01-18,14250.229583333334,4.8,4.1,0.2,0.2,157,1019.7,90,8.0,-1.11,0.10908333333333332,211449.6,17494.022222222222,1834.5806451612902,332.0,0,1,0,0
2021-01-19,14454.599375,7.7,7.3,15.6,0.2,69,1005.0,88,8.0,-1.11,0.10908333333333332,211656.4,17494.2,1835.967741935484,340.0,1,1,0,0
2021-01-20,14094.525520833333,9.0,6.4,0.0,0.4,162,994.6,71,8.0,-1.11,0.10908333333333332,211863.2,17494.37777777778,1837.3548387096773,348.0,2,1,0,0
2021-01-21,13849.252291666666,7.0,7.0,11.8,3.8,342,986.7,78,7.0,-1.11,0.10908333333333332,212070.0,17494.555555555555,1838.741935483871,356.0,3,1,0,0
2021-01-22,13799.519999999999,4.0,3.9,0.9,3.3,348,991.9,88,6.0,-1.11,0.10908333333333332,212276.8,17494.733333333334,1840.1290322580646,364.0,4,1,0,0
2021-01-23,12694.610104166668,3.2,2.8,0.4,0.9,222,994.1,88,8.0,-1.11,0.10908333333333332,212483.6,17494.911111111112,1841.516129032258,372.0,5,1,1,0
2021-01-24,12076.053229166666,2.4,2.3,0.1,3.2,375,997.9,84,7.0,-1.11,0.10908333333333332,212690.4,17495.088888888888,1842.9032258064517,380.0,6,1,1,0
2021-01-25,13787.473437499999,2.3,2.8,2.9,5.7,507,1004.9,83,6.0,-1.11,0.10908333333333332,212897.2,17495.266666666666,1844.2903225806451,388.0,0,1,0,0
2021-01-26,13904.858541666666,4.5,3.8,0.9,3.5,379,1015.2,81,7.0,-1.11,0.10908333333333332,213104.0,17495.444444444445,1845.6774193548388,396.0,1,1,0,0
2021-01-27,14328.091770833335,4.7,3.7,1.3,0.0,103,1010.6,93,8.0,-1.11,0.10908333333333332,213310.8,17495.62222222222,1847.0645161290322,404.0,2,1,0,0
2021-01-28,14415.1571875,5.1,2.8,10.2,0.0,69,1002.3,97,8.0,-1.11,0.10908333333333332,213517.6,17495.8,1848.4516129032259,412.0,3,1,0,0
2021-01-29,14008.336874999999,7.4,5.1,10.0,0.3,208,995.2,87,8.0,-1.11,0.10908333333333332,213724.4,17495.977777777778,1849.8387096774193,420.0,4,1,0,0
2021-01-30,12933.570208333333,0.4,5.3,0.0,0.3,271,1002.8,79,8.0,-1.11,0.10908333333333332,213931.2,17496.155555555557,1851.225806451613,428.0,5,1,1,0
2021-01-31,12035.9403125,-1.5,3.4,0.0,7.1,649,1001.0,82,6.0,-1.11,0.10908333333333332,214138.0,17496.333333333332,1852.6129032258063,436.0,6,1,1,0
2021-02-01,14365.5859375,1.0,2.2,0.2,0.0,181,995.9,93,8.0,0.14,0.10908333333333332,214344.8,17496.51111111111,1854.0,444.0,0,2,0,0
2021-02-02,14394.405833333332,5.0,3.1,5.0,0.0,147,998.6,95,8.0,0.14,0.10908333333333332,214551.6,17496.68888888889,1846.4285714285713,457.9642857142857,1,2,0,0
2021-02-03,14286.868125,8.6,3.3,15.0,0.0,72,996.7,93,8.0,0.14,0.10908333333333332,214758.4,17496.866666666665,1838.857142857143,471.92857142857144,2,2,0,0
2021-02-04,13836.613645833333,6.6,3.0,0.4,2.0,323,1011.6,90,7.0,0.14,0.10908333333333332,214965.2,17497.044444444444,1831.2857142857142,485.8928571428571,3,2,0,0
2021-02-05,13955.521770833335,6.8,2.0,1.9,1.1,275,1011.1,93,8.0,0.14,0.10908333333333332,215172.0,17497.222222222223,1823.7142857142858,499.85714285714283,4,2,0,0
2021-02-06,13152.274375,2.6,5.9,3.6,0.0,122,1008.9,92,8.0,0.14,0.10908333333333332,215378.8,17497.4,1816.142857142857,513.8214285714286,5,2,1,0
2021-02-07,13109.889791666666,-4.1,8.0,4.3,0.0,137,1001.4,83,8.0,0.14,0.10908333333333332,215585.6,17497.577777777777,1808.5714285714287,527.7857142857142,6,2,1,0
2021-02-08,14799.200104166666,-5.6,4.9,1.0,0.0,323,1003.3,80,8.0,0.14,0.10908333333333332,215792.4,17497.755555555555,1801.0,541.75,0,2,0,0
2021-02-09,14674.379062500002,-4.4,2.7,0.0,5.1,658,1008.6,79,6.0,0.14,0.10908333333333332,215999.2,17497.933333333334,1793.4285714285713,555.7142857142857,1,2,0,0
2021-02-10,14657.417395833334,-3.7,2.8,0.0,7.1,731,1016.2,79,6.0,0.14,0.10908333333333332,216206.0,17498.11111111111,1785.857142857143,569.6785714285714,2,2,0,0
2021-02-11,14293.442604166667,-4.8,1.8,0.0,8.9,891,1030.2,78,2.0,0.14,0.10908333333333332,216412.8,17498.28888888889,1778.2857142857142,583.6428571428571,3,2,0,0
2021-02-12,14143.057395833333,-5.8,4.7,0.0,8.9,876,1035.4,75,1.0,0.14,0.10908333333333332,216619.6,17498.466666666667,1770.7142857142858,597.6071428571429,4,2,0,0
2021-02-13,12808.38,-5.2,3.8,0.0,8.9,966,1039.4,66,2.0,0.14,0.10908333333333332,216826.4,17498.644444444446,1763.142857142857,611.5714285714286,5,2,1,0
2021-02-14,12229.873541666668,-0.6,5.4,0.0,9.0,783,1033.9,53,7.0,0.14,0.10908333333333332,217033.2,17498.82222222222,1755.5714285714287,625.5357142857142,6,2,1,0
2021-02-15,14394.214791666667,2.9,4.8,4.7,0.0,142,1022.3,83,8.0,0.14,0.10908333333333332,217240.0,17499.0,1748.0,639.5,0,2,0,0
2021-02-16,13752.313020833333,7.3,3.8,1.2,2.1,474,1013.2,87,8.0,0.14,0.10908333333333332,217446.8,17499.17777777778,1740.4285714285713,653.4642857142857,1,2,0,0
2021-02-17,13695.183958333333,9.5,5.0,0.0,0.6,377,1014.3,82,8.0,0.14,0.10908333333333332,217653.6,17499.355555555554,1732.857142857143,667.4285714285714,2,2,0,0
2021-02-18,13633.199687499999,8.1,4.7,6.0,0.2,320,1008.7,83,7.0,0.14,0.10908333333333332,217860.4,17499.533333333333,1725.2857142857142,681.3928571428571,3,2,0,0
2021-02-19,13062.250208333333,7.1,4.1,0.0,6.0,738,1014.0,82,6.0,0.14,0.10908333333333332,218067.2,17499.71111111111,1717.7142857142858,695.3571428571429,4,2,0,0
2021-02-20,11452.944791666667,11.7,4.6,0.0,8.4,878,1011.1,73,8.0,0.14,0.10908333333333332,218274.0,17499.88888888889,1710.142857142857,709.3214285714286,5,2,1,0
2021-02-21,10808.559479166666,10.7,3.2,0.0,9.1,1008,1012.7,73,4.0,0.14,0.10908333333333332,218480.8,17500.066666666666,1702.5714285714287,723.2857142857142,6,2,1,0
2021-02-22,12780.312291666667,12.2,3.3,0.0,3.9,627,1018.2,60,5.0,0.14,0.10908333333333332,218687.6,17500.244444444445,1695.0,737.25,0,2,0,0
2021-02-23,12680.858958333332,13.4,4.2,0.0,6.4,797,1027.4,72,6.0,0.14,0.10908333333333332,218894.4,17500.422222222223,1687.4285714285716,751.2142857142858,1,2,0,0
2021-02-24,12463.901041666666,13.7,4.2,0.0,9.1,998,1027.0,69,5.0,0.14,0.10908333333333332,219101.2,17500.6,1679.857142857143,765.1785714285713,2,2,0,0
2021-02-25,12550.6228125,11.4,3.0,0.0,6.7,894,1026.8,76,7.0,0.14,0.10908333333333332,219308.0,17500.777777777777,1672.2857142857142,779.1428571428571,3,2,0,0
2021-02-26,12284.898645833333,6.5,2.4,0.0,9.7,1101,1035.1,78,3.0,0.14,0.10908333333333332,219514.8,17500.955555555556,1664.7142857142858,793.1071428571429,4,2,0,0
2021-02-27,11729.259895833333,4.3,1.3,0.0,5.1,760,1040.6,90,6.0,0.14,0.10908333333333332,219721.6,17501.133333333335,1657.142857142857,807.0714285714286,5,2,1,0
2021-02-28,11093.1065625,4.0,2.0,0.0,8.8,1143,1037.6,89,3.0,0.14,0.10908333333333332,219928.4,17501.31111111111,1649.5714285714287,821.0357142857142,6,2,1,0
2021-03-01,12755.846041666666,5.5,3.5,0.0,5.3,876,1033.6,85,4.0,0.73,0.10908333333333332,220135.2,17501.48888888889,1642.0,835.0,0,3,0,0
2021-03-02,12447.660937499999,6.3,2.3,0.0,10.0,1208,1030.2,80,0.0,0.73,0.10908333333333332,220342.0,17501.666666666668,1633.258064516129,851.0322580645161,1,3,0,0
2021-03-03,13087.689166666665,4.5,1.6,0.0,6.0,877,1027.2,91,6.0,0.73,0.10908333333333332,220548.8,17501.844444444443,1624.516129032258,867.0645161290322,2,3,0,0
2021-03-04,14040.132604166667,4.2,2.8,0.0,0.0,225,1022.3,83,8.0,0.73,0.10908333333333332,220755.6,17502.022222222222,1615.774193548387,883.0967741935484,3,3,0,0
2021-03-05,12567.297395833333,1.9,2.8,0.0,10.0,1313,1030.4,73,1.0,0.73,0.10908333333333332,220962.4,17502.2,1607.032258064516,899.1290322580645,4,3,0,0
2021-03-06,11857.166875,0.7,1.8,0.0,7.1,1064,1033.4,79,3.0,0.73,0.10908333333333332,221169.2,17502.37777777778,1598.2903225806451,915.1612903225806,5,3,1,0
