date,temp_c,wind_ms,precip_mm,sunshine_h,cloudiness,nao,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday,sin1_ann,cos1_ann,sin2_ann,cos2_ann
2010-11-02,0.02799879222745613,1.0634193115866497,-0.33226606846656925,-1.1452666584482973,1.0400310251194558,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,1,11,0,0,-0.8517119107469189,0.5240103253675755,-0.8926116709398649,-0.4508263578163351
2010-11-03,0.3150190039426786,1.2773960646646156,0.7361441142220496,-0.430045814768125,1.0400310251194558,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,2,11,0,0,-0.8425720899866032,0.538583580492023,-0.9075909860952636,-0.41985545364878496
2010-11-04,0.6977126195629749,3.0605356736476668,-0.4789106033453993,-1.1691073532376366,1.0400310251194558,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,3,11,0,0,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,-0.3883876183121974
2010-11-05,0.4585291098002896,1.2060704803052933,3.8156793466774803,-1.1929480480269756,1.0400310251194558,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,4,11,0,0,-0.8235472349556008,0.5672476988027229,-0.9343105477678197,-0.35646009640603077
2010-11-06,-0.2430758521702538,-1.0763482191930116,1.8464527354474771,-1.002222489712263,1.0400310251194558,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,5,11,1,0,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,-0.32411067660409654
2010-11-07,-0.8490074102357235,-0.4344179599591133,0.8199409912956669,-0.7638155418188721,-0.3022580368450873,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,6,11,1,0,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.2913776469287575
2010-11-08,-0.9446808141407975,0.9920937272273274,-0.4160629455401864,-0.8591783209762285,0.5926013377979414,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,0,11,0,0,-0.7931896839451844,0.6089746507720486,-0.9660648215530205,-0.25829974943412287
2010-11-09,-0.9925175160933347,0.7781169741493613,0.06576909763311233,-1.0737445740802802,1.0400310251194558,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,1,11,0,0,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,-0.22491613435184774
2010-11-10,-0.8649529775532357,-0.3630923755997912,1.4484175693477954,-0.7876562366082112,0.5926013377979414,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,2,11,0,0,-0.7717727365467837,0.6358984534680745,-0.9815381791978468,-0.1912663137538222
2010-11-11,-0.6417150351080628,2.418605414413768,2.2235386822787544,-1.0737445740802802,0.5926013377979414,-1.3882966412444906,-0.9640746414615374,-0.5981526712825035,3,11,0,0,-0.7607200913564104,0.6490800741100397,-0.9875365065492301,-0.1573901147866107
